"created_at","id","full_text","retweet_count","favorite_count","images","name","screen_name","followers_count","verified","tweet_url"
2022-02-01 11:10:09,"1488469716876161028","An improved version! I struggled with illustrating the top 3 stressors without making the graph too cluttered. I'm happy with what I ended up with. Still not entirely satisfied but I'm moving on for now. #TidyTuesday 

Code: https://t.co/UIZS9P6uPi https://t.co/jEAS5oy54P https://t.co/G5FxwKnlwa",2,8,"list(id = 1488466173356249088, id_str = ""1488466173356249089"", indices = list(list(start = 273, end = 296)), media_url = ""http://pbs.twimg.com/media/FKgYGTMVkAEvAle.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKgYGTMVkAEvAle.jpg"", url = ""https://t.co/G5FxwKnlwa"", display_url = ""pic.twitter.com/G5FxwKnlwa"", expanded_url = ""https://twitter.com/cyanapricot/status/1488469716876161028/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1536, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","cyanapricot","cyanapricot",4,FALSE,"https://twitter.com/cyanapricot/status/1488469716876161028"
2022-01-31 11:54:25,"1488118467446325249","2022 week 4 #TidyTuesday. This time looking at which games categories and mechanics were most common from 1970s.
#Rstats
Code: https://t.co/bgT9TR1n5K https://t.co/BNNc37JAmt",5,8,"list(id = 1488117886426259456, id_str = ""1488117886426259457"", indices = list(list(start = 151, end = 174)), media_url = ""http://pbs.twimg.com/media/FKbbVVRXoAE31Lb.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKbbVVRXoAE31Lb.jpg"", url = ""https://t.co/BNNc37JAmt"", display_url = ""pic.twitter.com/BNNc37JAmt"", expanded_url = ""https://twitter.com/michal_wypych/status/1488118467446325249/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1024, 340, 150, 600), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Michał","michal_wypych",20,FALSE,"https://twitter.com/michal_wypych/status/1488118467446325249"
2022-02-04 15:07:17,"1489616556480819200","#66DaysOfData
Day 32 : Worked on this week's #TidyTuesday data. Its about dogs breed. Bump chart using the ggbump() package. https://t.co/RbX9Uqj3g8",1,7,"list(id = 1489616552953786368, id_str = ""1489616552953786368"", indices = list(list(start = 125, end = 148)), media_url = ""http://pbs.twimg.com/media/FKwuXNJaMAA3902.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKwuXNJaMAA3902.jpg"", url = ""https://t.co/RbX9Uqj3g8"", display_url = ""pic.twitter.com/RbX9Uqj3g8"", expanded_url = ""https://twitter.com/DeepaliKank/status/1489616556480819200/photo/1"", type = ""photo"", sizes = list(list(w = c(695, 680, 150, 695), h = c(429, 420, 150, 429), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Deepali Kank","DeepaliKank",55,FALSE,"https://twitter.com/DeepaliKank/status/1489616556480819200"
2022-02-03 19:53:10,"1489326112215687169","Dogs and cats seemed to flood the map, so here's a choropleth map of the prevalence of other animals rescued by firefighters in London for #TidyTuesday #rstats #ggplot #r4ds

Code here: https://t.co/q4BOV7klSb https://t.co/n4KDUaDGhB",6,7,"list(id = 1489325898578886656, id_str = ""1489325898578886662"", indices = list(list(start = 210, end = 233)), media_url = ""http://pbs.twimg.com/media/FKsmA5OVgAYlU15.png"", media_url_https = ""https://pbs.twimg.com/media/FKsmA5OVgAYlU15.png"", url = ""https://t.co/n4KDUaDGhB"", display_url = ""pic.twitter.com/n4KDUaDGhB"", expanded_url = ""https://twitter.com/rbamattre/status/1489326112215687169/photo/1"", type = ""photo"", sizes = list(list(w = c(1200, 680, 150, 1200), h = c(900, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Richard Bamattre","rbamattre",578,FALSE,"https://twitter.com/rbamattre/status/1489326112215687169"
2022-02-03 06:08:19,"1489118534688915459","#TidyTuesday 
Clusters of dog breeds using the attributes in the data. The plot has a list of the breeds in each cluster and the mean of each attribute per cluster of breeds.
Insights: Dogs in group 7 are the most playful. Droolers are in group 4.
Code: https://t.co/POzqx2tXLL https://t.co/6Nd8UlpUPH",3,7,"list(id = 1489116727992467456, id_str = ""1489116727992467456"", indices = list(list(start = 278, end = 301)), media_url = ""http://pbs.twimg.com/media/FKpnxkEVQAAUq89.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKpnxkEVQAAUq89.jpg"", url = ""https://t.co/6Nd8UlpUPH"", display_url = ""pic.twitter.com/6Nd8UlpUPH"", expanded_url = ""https://twitter.com/Itsnatrivera/status/1489118534688915459/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1289, 428, 150, 755), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Nat Rivera","Itsnatrivera",52,FALSE,"https://twitter.com/Itsnatrivera/status/1489118534688915459"
2022-02-02 16:23:20,"1488910917874196484","Final #TidyTuesday submission. Thanks to those in my comment section for the help!!

🦮:https://t.co/LGnIf4Kw1P https://t.co/0z1XjRzTZs https://t.co/gXnePFmSQg",2,7,"list(id = 1488910508895920128, id_str = ""1488910508895920135"", indices = list(list(start = 135, end = 158)), media_url = ""http://pbs.twimg.com/media/FKmsOCEWYAcv0Ee.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKmsOCEWYAcv0Ee.jpg"", url = ""https://t.co/gXnePFmSQg"", display_url = ""pic.twitter.com/gXnePFmSQg"", expanded_url = ""https://twitter.com/rachel_roday/status/1488910917874196484/photo/1"", type = ""photo"", sizes = list(list(w = c(1204, 680, 150, 1200), h = c(847, 478, 150, 844), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Rachel 🐟🐠 Roday","rachel_roday",336,FALSE,"https://twitter.com/rachel_roday/status/1488910917874196484"
2022-02-02 11:07:41,"1488831483146035202","Hey, my re-creation on #DuBoisChallenge is there!
I'm very happy about it!!!

#rstats #ggplot2 #TidyTuesday https://t.co/r6HJzIFnQJ",4,7,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","Arthur V Rodrigues","avrodrigues_",203,FALSE,"https://twitter.com/avrodrigues_/status/1488831483146035202"
2022-02-01 01:25:13,"1488322514568859651","This week's #TidyTuesday dataset! https://t.co/pd0C3U0Jnv",1,7,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","R4DS online learning community","R4DScommunity",18423,FALSE,"https://twitter.com/R4DScommunity/status/1488322514568859651"
2022-01-30 03:26:37,"1487628288432295937","#TidyTuesday Week 4: Board Games!

I was hoping to create a more exciting graph, but real life got in the way. Instead, I made a lollipop plot in the shape of wishing stars for the games that were the most wished.

#rstats #dataviz #ggplot2 https://t.co/8IoXUq9Kdn",6,7,"list(id = 1487626640213438464, id_str = ""1487626640213438471"", indices = list(list(start = 241, end = 264)), media_url = ""http://pbs.twimg.com/media/FKUcjChUcAc5Deb.png"", media_url_https = ""https://pbs.twimg.com/media/FKUcjChUcAc5Deb.png"", url = ""https://t.co/8IoXUq9Kdn"", display_url = ""pic.twitter.com/8IoXUq9Kdn"", expanded_url = ""https://twitter.com/jenjentro/status/1487628288432295937/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1280, 425, 150, 750), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Jennifer Truong","jenjentro",18,FALSE,"https://twitter.com/jenjentro/status/1487628288432295937"
2022-02-01 16:06:02,"1488544179839901696","I heard it was Titty Tuesday 
Which do you like more? 1️⃣ or 2️⃣ #TidyTuesday #tiddietuesday #BigTitsSaveLives #bigtitlatina https://t.co/BIlboSTDEu",1,6,"list(id = 1488544175448494080, id_str = ""1488544175448494080"", indices = list(list(start = 125, end = 148)), media_url = ""http://pbs.twimg.com/media/FKhfCnoVkAAQupg.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKhfCnoVkAAQupg.jpg"", url = ""https://t.co/BIlboSTDEu"", display_url = ""pic.twitter.com/BIlboSTDEu"", expanded_url = ""https://twitter.com/StonedSakura/status/1488544179839901696/photo/1"", type = ""photo"", sizes = list(list(w = c(848, 534, 150, 848), h = c(1080, 680, 150, 1080), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Sakura 🌸","StonedSakura",72,FALSE,"https://twitter.com/StonedSakura/status/1488544179839901696"
2022-02-05 04:13:57,"1489814528250552324","#TidyTuesday W04 - BoardGames🎲

Regular Average Rating or Bayesian Rating?

You should go with Bayes when the data set is small!

Inspired by @jvieroe &amp; @leeolney3
Code: https://t.co/gU6qLfh6uY

#r4ds #tidyverse #rstats #dataviz https://t.co/6ceSHxwVr7",3,5,"list(id = 1489811201827741696, id_str = ""1489811201827741706"", indices = list(list(start = 233, end = 256)), media_url = ""http://pbs.twimg.com/media/FKzfZQtXIAocKbr.png"", media_url_https = ""https://pbs.twimg.com/media/FKzfZQtXIAocKbr.png"", url = ""https://t.co/6ceSHxwVr7"", display_url = ""pic.twitter.com/6ceSHxwVr7"", expanded_url = ""https://twitter.com/valdezdata/status/1489814528250552324/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1638, 544, 150, 960), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Omar Valdez","valdezdata",11,FALSE,"https://twitter.com/valdezdata/status/1489814528250552324"
2022-02-03 15:31:52,"1489260357407305739","We have found that most dogs have either smooth or double coats!! I can't wait to continue creating charts for our awesome discoveries!
#TidyTuesday @lisalendway https://t.co/QilkVhiclb",2,5,"list(id = 1489258608185335808, id_str = ""1489258608185335809"", indices = list(list(start = 162, end = 185)), media_url = ""http://pbs.twimg.com/media/FKro0E-UYAEIIE4.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKro0E-UYAEIIE4.jpg"", url = ""https://t.co/QilkVhiclb"", display_url = ""pic.twitter.com/QilkVhiclb"", expanded_url = ""https://twitter.com/ChartsOnCharts5/status/1489260357407305739/photo/1"", type = ""photo"", sizes = list(list(w = c(1259, 680, 150, 1200), h = c(778, 420, 150, 742), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","ChartsOnCharts","ChartsOnCharts5",1,FALSE,"https://twitter.com/ChartsOnCharts5/status/1489260357407305739"
2022-02-02 22:12:59,"1488998910576271361","This week's #TidyTuesday submission. Top 10 Dogs, scored based on their traits. I usually try to use mutate() in a creative way for unique #DataViz. The choice of Negative Scores is subjective!

Code and other plots: https://t.co/J8DxPtqvRm

#github #rstudio #ggplot2 #tidyverse https://t.co/6NuvBXg9RJ",2,5,"list(id = 1488996095489454080, id_str = ""1488996095489454083"", indices = list(list(start = 279, end = 302)), media_url = ""http://pbs.twimg.com/media/FKn6D0-XsAMjfDp.png"", media_url_https = ""https://pbs.twimg.com/media/FKn6D0-XsAMjfDp.png"", url = ""https://t.co/6NuvBXg9RJ"", display_url = ""pic.twitter.com/6NuvBXg9RJ"", expanded_url = ""https://twitter.com/HondrakisM/status/1488998910576271361/photo/1"", type = ""photo"", sizes = list(list(w = c(672, 672, 150, 672), h = c(480, 480, 150, 480), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Matthew Hondrakis","HondrakisM",31,FALSE,"https://twitter.com/HondrakisM/status/1488998910576271361"
2022-02-02 16:18:49,"1488909782480089088","This is the first #TidyTuesday I completed in one sitting. I have so many ideas to improve this but don't want to spend too much time on it. I'm trying to put the phrase ""Done is better than perfect"" to practice. 

Code: https://t.co/40NhN29y0d https://t.co/qcYplQBBmS",2,5,"list(id = 1488909304409194496, id_str = ""1488909304409194499"", indices = list(list(start = 245, end = 268)), media_url = ""http://pbs.twimg.com/media/FKmrH7AVgAMRK41.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKmrH7AVgAMRK41.jpg"", url = ""https://t.co/qcYplQBBmS"", display_url = ""pic.twitter.com/qcYplQBBmS"", expanded_url = ""https://twitter.com/cyanapricot/status/1488909782480089088/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1536, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","cyanapricot","cyanapricot",4,FALSE,"https://twitter.com/cyanapricot/status/1488909782480089088"
2022-02-01 21:53:09,"1488631534525505540","#TidyTuesday comparing #rottweilers and #chihuahuas with R-loop to select breeds wanted. Code at https://t.co/4Km5SD3UiY https://t.co/mTOwgLRWZR",2,5,"list(id = 1488631527248384000, id_str = ""1488631527248384002"", indices = list(list(start = 121, end = 144)), media_url = ""http://pbs.twimg.com/media/FKiufKcWUAIexnj.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKiufKcWUAIexnj.jpg"", url = ""https://t.co/mTOwgLRWZR"", display_url = ""pic.twitter.com/mTOwgLRWZR"", expanded_url = ""https://twitter.com/pyyxxo/status/1488631534525505540/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(820, 272, 150, 480), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","PYYXXO","pyyxxo",40,FALSE,"https://twitter.com/pyyxxo/status/1488631534525505540"
2022-02-01 20:02:20,"1488603643960078343","I am in love with my tits 😍
#TidyTuesday #nsfwtwt #HappyBirthdayToMe #sellingcontent #creatingcontent https://t.co/Uhe7Obgr4l",3,5,"list(id = 1488603641250516992, id_str = ""1488603641250517001"", indices = list(list(start = 102, end = 125)), media_url = ""http://pbs.twimg.com/media/FKiVH_AXEAkSt9E.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKiVH_AXEAkSt9E.jpg"", url = ""https://t.co/Uhe7Obgr4l"", display_url = ""pic.twitter.com/Uhe7Obgr4l"", expanded_url = ""https://twitter.com/boldlynobody/status/1488603643960078343/photo/1"", type = ""photo"", sizes = list(list(w = c(960, 680, 150, 960), h = c(720, 510, 150, 720), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Boldlynobody","boldlynobody",52,FALSE,"https://twitter.com/boldlynobody/status/1488603643960078343"
2022-02-01 19:44:07,"1488599060978323461","Who wants to make my birthday better and tell me all the things you would do to me 😘
#nsfwtwt #TidyTuesday #itsmybirthday #SellingContent https://t.co/1VYC5jisW5",1,5,"list(id = 1488599050546991104, id_str = ""1488599050546991109"", indices = list(list(start = 138, end = 161)), media_url = ""http://pbs.twimg.com/media/FKiQ8xTWUAUc501.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKiQ8xTWUAUc501.jpg"", url = ""https://t.co/1VYC5jisW5"", display_url = ""pic.twitter.com/1VYC5jisW5"", expanded_url = ""https://twitter.com/boldlynobody/status/1488599060978323461/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1536, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Boldlynobody","boldlynobody",52,FALSE,"https://twitter.com/boldlynobody/status/1488599060978323461"
2022-02-01 16:15:43,"1488546615728099329","Happy #TidyTuesday !!! Wanna see more? Check out my #onlyFans #FreeTrial #LINKINMYBIO https://t.co/44kSIvbs9c",1,5,"list(id = 1488546611244371968, id_str = ""1488546611244371968"", indices = list(list(start = 86, end = 109)), media_url = ""http://pbs.twimg.com/media/FKhhQZrVEAAmWm8.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKhhQZrVEAAmWm8.jpg"", url = ""https://t.co/44kSIvbs9c"", display_url = ""pic.twitter.com/44kSIvbs9c"", expanded_url = ""https://twitter.com/curvypersephone/status/1488546615728099329/photo/1"", type = ""photo"", sizes = list(list(w = c(1152, 383, 150, 675), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Persephone TOP 10% on Onlyfans!! Cum see why!!💦🤤","curvypersephone",537,FALSE,"https://twitter.com/curvypersephone/status/1488546615728099329"
2022-01-30 14:01:22,"1487788030220029961","This past week's #TidyTuesday counts, posted through #rstats courtesy of #rtweet!

#TidyTuesday details: https://t.co/sElb4fcv3u https://t.co/BGKWwwjizj",3,5,"list(id = 1487788028282163200, id_str = ""1487788028282163204"", indices = list(list(start = 129, end = 152)), media_url = ""http://pbs.twimg.com/media/FKWvVD7WUAQuM-i.png"", media_url_https = ""https://pbs.twimg.com/media/FKWvVD7WUAQuM-i.png"", url = ""https://t.co/BGKWwwjizj"", display_url = ""pic.twitter.com/BGKWwwjizj"", expanded_url = ""https://twitter.com/thomas_mock/status/1487788030220029961/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1792, 595, 150, 1050), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Tom Mock","thomas_mock",14862,FALSE,"https://twitter.com/thomas_mock/status/1487788030220029961"
2022-02-05 03:37:40,"1489805395946258433","For Dog breeds #TidyTuesday is a shout out to my good old dog Rusty. I overlaid the yearly rank of Australian cattle dogs on top of the full data set. Color schemes from Bluey (links in the code).

Codes: https://t.co/5MGeMzViRq https://t.co/Or6WyEt5aC",1,4,"list(id = 1489805172180148224, id_str = ""1489805172180148224"", indices = list(list(start = 229, end = 252)), media_url = ""http://pbs.twimg.com/media/FKzZ6ShWYAAVmrj.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKzZ6ShWYAAVmrj.jpg"", url = ""https://t.co/Or6WyEt5aC"", display_url = ""pic.twitter.com/Or6WyEt5aC"", expanded_url = ""https://twitter.com/glaflair/status/1489805395946258433/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1170, 389, 150, 686), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Geoff LaFlair","glaflair",474,FALSE,"https://twitter.com/glaflair/status/1489805395946258433"
2022-02-04 23:33:04,"1489743841896894471","I've always wanted to learn how to make an animation. I finally took a chance to do it this week with the #TidyTuesday Dog breeds data set. Simple graph but that will do #ggplot2 #dataviz #RStats 

Code: https://t.co/WAm1UpbcIm https://t.co/QdncI9M4iQ",2,4,"list(id = 1489743809680449536, id_str = ""1489743809680449538"", indices = list(list(start = 228, end = 251)), media_url = ""http://pbs.twimg.com/media/FKyiGhZXIAIiXbU.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKyiGhZXIAIiXbU.jpg"", url = ""https://t.co/QdncI9M4iQ"", display_url = ""pic.twitter.com/QdncI9M4iQ"", expanded_url = ""https://twitter.com/trungly_econ/status/1489743841896894471/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1205, 400, 150, 706), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Trung Ly","trungly_econ",98,FALSE,"https://twitter.com/trungly_econ/status/1489743841896894471"
2022-02-04 01:48:42,"1489415585465204736","I love the theme for this week's #TidyTuesday - dogs! 🐶

I created radar plots for the first time in a while using {ggradar}. It's simple, but it's cool to see how each dog breed is different personality-wise.

Code: https://t.co/0YbjOFGdA0

#Rstats #dataviz https://t.co/ALLUJ5x6ea",3,4,"list(id = 1489414357335232512, id_str = ""1489414357335232512"", indices = list(list(start = 259, end = 282)), media_url = ""http://pbs.twimg.com/media/FKt2d3xVUAAfBmT.png"", media_url_https = ""https://pbs.twimg.com/media/FKt2d3xVUAAfBmT.png"", url = ""https://t.co/ALLUJ5x6ea"", display_url = ""pic.twitter.com/ALLUJ5x6ea"", expanded_url = ""https://twitter.com/jenjentro/status/1489415585465204736/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(931, 309, 150, 545), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Jennifer Truong","jenjentro",18,FALSE,"https://twitter.com/jenjentro/status/1489415585465204736"
2022-02-03 20:28:13,"1489334932765872135","Forever late to #TidyTuesday, but here's my quick shot! Still working on getting the subtitle spacing sorted, so if anyone has tips, let me know..! https://t.co/E9i5sLxGPi",1,4,"list(id = 1489333397558382592, id_str = ""1489333397558382594"", indices = list(list(start = 148, end = 171)), media_url = ""http://pbs.twimg.com/media/FKss1ZGX0AI3XBh.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKss1ZGX0AI3XBh.jpg"", url = ""https://t.co/E9i5sLxGPi"", display_url = ""pic.twitter.com/E9i5sLxGPi"", expanded_url = ""https://twitter.com/willchamp_/status/1489334932765872135/photo/1"", type = ""photo"", sizes = list(list(w = c(1665, 553, 150, 975), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","William Brown","willchamp_",153,FALSE,"https://twitter.com/willchamp_/status/1489334932765872135"
2022-02-02 03:32:37,"1488716963153072131","Hey #TidyTuesday / #rstats folk! I was wondering why left_join wasn't working across the breed_traits and breed_rank dfs? Maybe someone can help me?

🐶:https://t.co/LGnIf4Kw1P https://t.co/C4iiR1BvpL",4,4,"list(id = 1488716040305627136, id_str = ""1488716040305627138"", indices = list(list(start = 176, end = 199)), media_url = ""http://pbs.twimg.com/media/FKj7WeHX0AIa-rh.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKj7WeHX0AIa-rh.jpg"", url = ""https://t.co/C4iiR1BvpL"", display_url = ""pic.twitter.com/C4iiR1BvpL"", expanded_url = ""https://twitter.com/rachel_roday/status/1488716963153072131/photo/1"", type = ""photo"", sizes = list(list(w = c(1319, 680, 150, 1200), h = c(819, 422, 150, 745), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Rachel 🐟🐠 Roday","rachel_roday",336,FALSE,"https://twitter.com/rachel_roday/status/1488716963153072131"
2022-02-01 18:51:51,"1488585906000826368","I have not started on this week's #TidyTuesday yet, but I did write a blog post about my thought process and feelings behind my viz for last week. https://t.co/vzpvaGxoqB",1,4,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","Jennifer Truong","jenjentro",18,FALSE,"https://twitter.com/jenjentro/status/1488585906000826368"
2022-02-01 16:12:05,"1488545700916965379","Take those hearts off... subscribe today to see what those tits look like for tit Tuesday! 😘

https://t.co/mmJYxZIYxH 

#onlyfansuncensored #onlyfanshorny #onlyFans #tiddietuesday #TidyTuesday #tiddy #titpic https://t.co/gZrzRzp2pu",1,4,"list(id = 1488545693581168640, id_str = ""1488545693581168642"", indices = list(list(start = 208, end = 231)), media_url = ""http://pbs.twimg.com/media/FKhga_HX0AIyR_e.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKhga_HX0AIyR_e.jpg"", url = ""https://t.co/gZrzRzp2pu"", display_url = ""pic.twitter.com/gZrzRzp2pu"", expanded_url = ""https://twitter.com/Danni13518102/status/1488545700916965379/photo/1"", type = ""photo"", sizes = list(list(w = c(922, 306, 150, 540), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Danni","Danni13518102",102,FALSE,"https://twitter.com/Danni13518102/status/1488545700916965379"
2022-02-01 15:14:50,"1488531295126839304","It's #TidyTuesday y'all! https://t.co/pd0C3U0Jnv",1,4,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","R4DS online learning community","R4DScommunity",18423,FALSE,"https://twitter.com/R4DScommunity/status/1488531295126839304"
2022-02-01 13:02:23,"1488497961524998155","🌻🌻 Good Morning.

#nsfw #Nsfwtwt #TidyTuesday #bi #bisexual https://t.co/pswKvZ3czi",0,4,"list(id = 1488497918604718080, id_str = ""1488497918604718083"", indices = list(list(start = 60, end = 83)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1488497918604718083/pu/img/8dhs_VLG-MKrD1_e.jpg"", media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1488497918604718083/pu/img/8dhs_VLG-MKrD1_e.jpg"", url = ""https://t.co/pswKvZ3czi"", display_url = ""pic.twitter.com/pswKvZ3czi"", expanded_url = ""https://twitter.com/seggsy_time_/status/1488497961524998155/video/1"", type = ""photo"", sizes = list(
    list(w = c(1232, 680, 150, 1200), h = c(656, 362, 150, 639), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Lou🖤","seggsy_time_",91,FALSE,"https://twitter.com/seggsy_time_/status/1488497961524998155"
2022-02-01 09:30:00,"1488444512800149506","Have you heard of #TidyTuesday? Every week 
 @R4DScommunity gives the #RStats community a raw real-world dataset that you can use to practise your wrangling and plotting skills. To learn more, check out the #TidyTuesday tweets or https://t.co/KEj2LQESoe",4,4,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","GURU (Glasgow University R Undergraduates)","GuruGlasgow",272,FALSE,"https://twitter.com/GuruGlasgow/status/1488444512800149506"
2022-01-31 22:53:33,"1488284346268061698","SWEEP SWEEP 🧹 

今日はこの勢いで色々片付けちゃおう🦾

#TidyTuesday https://t.co/Yzia6vOQGi",1,4,"list(id = 1488284340375097344, id_str = ""1488284340375097345"", indices = list(list(start = 49, end = 72)), media_url = ""http://pbs.twimg.com/media/FKdyuOjVkAE3qot.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKdyuOjVkAE3qot.jpg"", url = ""https://t.co/Yzia6vOQGi"", display_url = ""pic.twitter.com/Yzia6vOQGi"", expanded_url = ""https://twitter.com/JasonV_elcity/status/1488284346268061698/photo/1"", type = ""photo"", sizes = list(list(w = c(1536, 510, 150, 900), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Jason Vasara/EL+CITY","JasonV_elcity",50,FALSE,"https://twitter.com/JasonV_elcity/status/1488284346268061698"
